amount,mean,min,max,std_deviation
2,0.3156122049316764,0.11795597104355693,1.991137673612684,0.5590804465422916
3,0.5966617999598384,0.24783253856003284,2.6227947240695357,0.7302012046409369
4,0.38374014738947154,0.35741612780839205,0.471929966006428,0.04251675328229
5,2.2838477817829697,0.7818214758299291,5.270571769680828,1.7318235364547239
6,5.566378298262134,1.0313151851296425,21.169083322864026,7.012920399768104
7,10.111003944370896,1.5909182070754468,53.557490759994835,15.363148026245367
8,13.397359406808391,2.6228560437448323,26.997537381015718,9.345115487398859
9,13.588779745995998,4.027510611340404,24.027871008962393,6.761153464721126
10,10.523443592339754,3.860253790859133,20.84029909130186,4.423917148036614
