amount,mean,min,max,std_deviation
2,0.6643084382172674,0.5897534969262779,1.2106216032989323,0.1821839106874318
3,3.6091372586786745,1.2765045836567879,16.5172864748165,4.792896505664577
4,1.7411046151537448,1.6085538202896714,2.196849366184324,0.22331354232916398
5,10.482948696846142,3.31247143400833,25.19653634680435,8.344629632256076
6,22.084562427923082,3.8391067082993686,85.64162041572854,28.34678550568637
7,35.10367820952088,5.252718351315707,188.4906047442928,54.132561855026786
8,41.75080483797937,7.908938219305128,84.25394033035263,29.43681868380834
9,37.97875701948069,11.047320770099759,67.65492739807814,19.039552585899823
10,26.5728368896991,9.497104774229228,52.77764027798548,11.259020648126235
