amount,mean,min,max,std_deviation
2,0.05726730381138623,0.05385688180103898,0.07918933499604464,0.007347759502599567
3,0.16828604242764414,0.08456348301842809,0.6281580650247633,0.17069995983149214
4,0.10780778471380473,0.10295499721542001,0.12346467096358538,0.007843797947915192
5,0.41893127546645703,0.16312038013711572,0.9398146886378527,0.29569056299963054
6,0.829868231061846,0.18721511820331216,3.0692457128316164,0.9980030215384279
7,1.2882999156136066,0.24182717921212316,6.586642243899405,1.8759956839144432
8,1.520645090471953,0.3342069089412689,3.0209961468353868,1.0258229411449442
9,1.3967030103784055,0.4502354967407882,2.42579686595127,0.6702383703559224
10,1.0009051462169736,0.39780284836888313,1.9344034013338387,0.39919607482355257
